peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
FN,,,21801,
FP,21998,21.998,,
FN,,,22173,
FP,22465,22.465,,
FN,,,22559,
FP,22794,22.794,,
FN,,,22956,
FP,23167,23.167,,
FN,,,23374,
FP,23473,23.473,,
FN,,,23808,
FP,24085,24.085,,
FN,,,24342,
TP,24671,24.671,24687,-16.0
FP,25026,25.026,,
FN,,,25161,
FP,25334,25.334,,
FN,,,25570,
TP,25959,25.959,25980,-21.0
FN,,,26304,
FP,26386,26.386,,
FN,,,26445,
FN,,,26707,
FN,,,26822,
FP,26881,26.881,,
TP,27335,27.335,27310,25.0
TP,27724,27.724,27732,-8.0
FN,,,28262,
FP,28437,28.437,,
FN,,,28580,
FP,28743,28.743,,
FN,,,29014,
FN,,,29455,
FP,29709,29.709,,
FN,,,29884,
FP,30176,30.176,,
FN,,,30294,
FP,30478,30.478,,
FN,,,30694,
FP,30833,30.833,,
FN,,,31093,
FP,31338,31.338,,
FN,,,31496,
FN,,,31893,
FP,31957,31.957,,
FN,,,32299,
FP,32423,32.423,,
TP,32745,32.745,32714,31.0
FP,33077,33.077,,
FN,,,33134,
FN,,,33548,
FP,33631,33.631,,
FN,,,33947,
FP,34188,34.188,,
FN,,,34339,
FP,34595,34.595,,
FN,,,34725,
FN,,,35108,
FP,35245,35.245,,
FN,,,35486,
FP,35557,35.557,,
FN,,,35919,
FP,35972,35.972,,
FN,,,36236,
FP,36420,36.42,,
FN,,,36608,
FP,36763,36.763,,
FN,,,36979,
FP,37180,37.18,,
FN,,,37350,
FN,,,37662,
FP,37722,37.722,,
TP,38104,38.104,38096,8.0
TP,38473,38.473,38466,7.0
FN,,,38838,
FP,39016,39.016,,
FN,,,39209,
FP,39478,39.478,,
FN,,,39578,
FN,,,39946,
FP,40037,40.037,,
TP,40340,40.34,40318,22.0
FN,,,40691,
FP,40783,40.783,,
FN,,,41076,
FP,41154,41.154,,
FN,,,41461,
FP,41554,41.554,,
FN,,,41856,
FP,42028,42.028,,
FN,,,42260,
FP,42374,42.374,,
FN,,,42674,
FP,42808,42.808,,
TP,43138,43.138,43094,44.0
FP,43447,43.447,,
FN,,,43646,
FP,43803,43.803,,
FN,,,44019,
FP,44303,44.303,,
FN,,,44469,
FN,,,44878,
FP,44967,44.967,,
TP,45318,45.318,45288,30.0
FN,,,45433,
TP,45918,45.918,45901,17.0
FN,,,46090,
FP,46242,46.242,,
FN,,,46372,
FP,46661,46.661,,
FN,,,46867,
FP,47157,47.157,,
FN,,,47276,
TP,47661,47.661,47636,25.0
FN,,,48013,
FP,48112,48.112,,
FN,,,48390,
FP,48633,48.633,,
FN,,,48778,
TP,49138,49.138,49166,-28.0
TP,49527,49.527,49551,-24.0
TP,49959,49.959,49937,22.0
FN,,,50215,
FP,50392,50.392,,
FN,,,50695,
TP,51096,51.096,51066,30.0
FP,51424,51.424,,
FN,,,51476,
FN,,,51893,
FP,52023,52.023,,
FN,,,52263,
FP,52390,52.39,,
FN,,,52704,
FN,,,53038,
FP,53094,53.094,,
TP,53414,53.414,53429,-15.0
TP,53836,53.836,53820,16.0
TP,54180,54.18,54222,-42.0
TP,54597,54.597,54625,-28.0
FP,54973,54.973,,
FN,,,55038,
TP,55426,55.426,55431,-5.0
TP,55841,55.841,55807,34.0
TP,56198,56.198,56215,-17.0
TP,56538,56.538,56560,-22.0
FP,56965,56.965,,
FN,,,57029,
FP,57321,57.321,,
FN,,,57428,
TP,57857,57.857,57827,30.0
FN,,,58224,
FP,58399,58.399,,
FN,,,58622,
FP,58746,58.746,,
TP,59060,59.06,59017,43.0
TP,59405,59.405,59412,-7.0
TP,59888,59.888,59843,45.0
