peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,128441,128.441,128436,5.0
TP,128926,128.926,128922,4.0
TP,129413,129.413,129410,3.0
TP,129900,129.9,129896,4.0
TP,130386,130.386,130381,5.0
TP,130864,130.864,130860,4.0
TP,131341,131.341,131337,4.0
TP,131816,131.816,131812,4.0
TP,132290,132.29,132286,4.0
TP,132760,132.76,132757,3.0
TP,133230,133.23,133225,5.0
TP,133695,133.695,133692,3.0
TP,134161,134.161,134159,2.0
TP,134627,134.627,134622,5.0
TP,135087,135.087,135086,1.0
TP,135551,135.551,135547,4.0
TP,136012,136.012,136007,5.0
TP,136470,136.47,136465,5.0
TP,136927,136.927,136923,4.0
TP,137384,137.384,137380,4.0
TP,137840,137.84,137836,4.0
TP,138296,138.296,138293,3.0
TP,138753,138.753,138749,4.0
TP,139208,139.208,139204,4.0
TP,139665,139.665,139662,3.0
TP,140126,140.126,140122,4.0
TP,140596,140.596,140593,3.0
TP,141064,141.064,141060,4.0
TP,141539,141.539,141535,4.0
TP,142021,142.021,142018,3.0
TP,142496,142.496,142493,3.0
TP,142997,142.997,142975,22.0
TP,143470,143.47,143467,3.0
TP,143958,143.958,143955,3.0
TP,144444,144.444,144440,4.0
TP,144927,144.927,144923,4.0
TP,145409,145.409,145405,4.0
TP,145891,145.891,145887,4.0
TP,146365,146.365,146364,1.0
TP,146846,146.846,146842,4.0
TP,147321,147.321,147317,4.0
TP,147792,147.792,147788,4.0
TP,148260,148.26,148258,2.0
TP,148729,148.729,148725,4.0
TP,149194,149.194,149190,4.0
TP,149658,149.658,149653,5.0
TP,150120,150.12,150115,5.0
TP,150580,150.58,150576,4.0
TP,151041,151.041,151037,4.0
TP,151511,151.511,151507,4.0
TP,151974,151.974,151970,4.0
TP,152435,152.435,152431,4.0
TP,152896,152.896,152892,4.0
TP,153354,153.354,153351,3.0
TP,153811,153.811,153812,-1.0
TP,154275,154.275,154271,4.0
TP,154734,154.734,154730,4.0
TP,155168,155.168,155189,-21.0
TP,155648,155.648,155644,4.0
TP,156103,156.103,156098,5.0
TP,156553,156.553,156549,4.0
TP,157001,157.001,156998,3.0
TP,157448,157.448,157445,3.0
TP,157895,157.895,157891,4.0
TP,158335,158.335,158334,1.0
TP,158779,158.779,158774,5.0
TP,159217,159.217,159213,4.0
TP,159658,159.658,159651,7.0
TP,160091,160.091,160089,2.0
TP,160527,160.527,160525,2.0
TP,160964,160.964,160959,5.0
TP,161396,161.396,161393,3.0
TP,161828,161.828,161824,4.0
TP,162259,162.259,162254,5.0
TP,162685,162.685,162681,4.0
TP,163111,163.111,163106,5.0
TP,163533,163.533,163530,3.0
FN,,,163950,
FP,164178,164.178,,
FN,,,164367,
TP,164785,164.785,164781,4.0
TP,165196,165.196,165193,3.0
TP,165604,165.604,165602,2.0
TP,166014,166.014,166011,3.0
TP,166424,166.424,166421,3.0
TP,166840,166.84,166837,3.0
TP,167257,167.257,167252,5.0
TP,167677,167.677,167677,0.0
TP,168103,168.103,168100,3.0
TP,168532,168.532,168529,3.0
TP,168947,168.947,168958,-11.0
TP,169394,169.394,169391,3.0
TP,169843,169.843,169839,4.0
TP,170284,170.284,170281,3.0
TP,170724,170.724,170717,7.0
TP,171148,171.148,171146,2.0
TP,171573,171.573,171571,2.0
TP,171999,171.999,171995,4.0
TP,172422,172.422,172419,3.0
TP,172845,172.845,172842,3.0
TP,173265,173.265,173263,2.0
TP,173686,173.686,173683,3.0
TP,174105,174.105,174101,4.0
TP,174522,174.522,174518,4.0
TP,174937,174.937,174934,3.0
TP,175351,175.351,175348,3.0
TP,175764,175.764,175762,2.0
TP,176176,176.176,176173,3.0
TP,176588,176.588,176585,3.0
TP,177002,177.002,176999,3.0
TP,177416,177.416,177413,3.0
TP,177847,177.847,177828,19.0
TP,178250,178.25,178247,3.0
TP,178669,178.669,178668,1.0
TP,179107,179.107,179104,3.0
TP,179547,179.547,179544,3.0
TP,180003,180.003,180003,0.0
TP,180472,180.472,180469,3.0
TP,180941,180.941,180939,2.0
TP,181406,181.406,181403,3.0
TP,181884,181.884,181881,3.0
TP,182353,182.353,182350,3.0
TP,182818,182.818,182815,3.0
TP,183289,183.289,183288,1.0
TP,183749,183.749,183745,4.0
TP,184216,184.216,184212,4.0
TP,184672,184.672,184671,1.0
TP,185133,185.133,185131,2.0
TP,185589,185.589,185585,4.0
TP,186049,186.049,186045,4.0
TP,186496,186.496,186494,2.0
TP,186942,186.942,186939,3.0
TP,187386,187.386,187381,5.0
TP,187812,187.812,187825,-13.0
TP,188266,188.266,188263,3.0
TP,188703,188.703,188700,3.0
TP,189140,189.14,189135,5.0
TP,189574,189.574,189571,3.0
TP,190010,190.01,190006,4.0
TP,190445,190.445,190441,4.0
TP,190877,190.877,190873,4.0
TP,191308,191.308,191305,3.0
TP,191738,191.738,191734,4.0
TP,192159,192.159,192157,2.0
TP,192578,192.578,192576,2.0
TP,193002,193.002,192998,4.0
TP,193425,193.425,193421,4.0
TP,193845,193.845,193843,2.0
TP,194271,194.271,194261,10.0
TP,194696,194.696,194692,4.0
TP,195121,195.121,195118,3.0
TP,195541,195.541,195540,1.0
TP,195963,195.963,195961,2.0
TP,196387,196.387,196383,4.0
TP,196813,196.813,196810,3.0
FN,,,197235,
TP,197664,197.664,197660,4.0
TP,198087,198.087,198085,2.0
TP,198514,198.514,198510,4.0
TP,198937,198.937,198934,3.0
TP,199365,199.365,199357,8.0
TP,199785,199.785,199779,6.0
TP,200205,200.205,200201,4.0
TP,200624,200.624,200622,2.0
TP,201042,201.042,201039,3.0
TP,201457,201.457,201453,4.0
TP,201869,201.869,201867,2.0
TP,202284,202.284,202280,4.0
TP,202695,202.695,202691,4.0
TP,203104,203.104,203102,2.0
TP,203514,203.514,203512,2.0
TP,203923,203.923,203921,2.0
TP,204334,204.334,204330,4.0
TP,204742,204.742,204738,4.0
TP,205151,205.151,205149,2.0
TP,205562,205.562,205558,4.0
TP,205971,205.971,205968,3.0
TP,206383,206.383,206379,4.0
TP,206794,206.794,206791,3.0
TP,207210,207.21,207205,5.0
TP,207628,207.628,207623,5.0
TP,208048,208.048,208044,4.0
TP,208479,208.479,208475,4.0
TP,208912,208.912,208908,4.0
TP,209348,209.348,209343,5.0
TP,209797,209.797,209793,4.0
TP,210244,210.244,210240,4.0
TP,210692,210.692,210688,4.0
TP,211138,211.138,211135,3.0
TP,211592,211.592,211587,5.0
FN,,,212041,
TP,212505,212.505,212501,4.0
FP,212833,212.833,,
FN,,,212982,
TP,213451,213.451,213444,7.0
FN,,,213901,
FP,214012,214.012,,
FN,,,214366,
FP,214600,214.6,,
FN,,,214833,
TP,215326,215.326,215322,4.0
TP,215843,215.843,215814,29.0
TP,216313,216.313,216308,5.0
TP,216818,216.818,216813,5.0
TP,217322,217.322,217317,5.0
FP,217735,217.735,,
FN,,,217829,
TP,218347,218.347,218344,3.0
TP,218862,218.862,218859,3.0
TP,219379,219.379,219375,4.0
TP,219899,219.899,219894,5.0
TP,220419,220.419,220417,2.0
TP,220952,220.952,220946,6.0
TP,221489,221.489,221484,5.0
TP,222033,222.033,222029,4.0
TP,222566,222.566,222562,4.0
TP,223089,223.089,223086,3.0
TP,223588,223.588,223581,7.0
TP,224076,224.076,224073,3.0
TP,224560,224.56,224556,4.0
TP,225037,225.037,225032,5.0
TP,225508,225.508,225505,3.0
TP,225976,225.976,225972,4.0
TP,226443,226.443,226439,4.0
TP,226908,226.908,226904,4.0
TP,227404,227.404,227384,20.0
TP,227869,227.869,227864,5.0
TP,228348,228.348,228343,5.0
TP,228835,228.835,228831,4.0
TP,229329,229.329,229325,4.0
TP,229826,229.826,229822,4.0
TP,230325,230.325,230321,4.0
TP,230853,230.853,230832,21.0
TP,231353,231.353,231350,3.0
TP,231864,231.864,231860,4.0
TP,232365,232.365,232360,5.0
TP,232852,232.852,232848,4.0
TP,233340,233.34,233335,5.0
TP,233822,233.822,233817,5.0
TP,234313,234.313,234309,4.0
TP,234804,234.804,234800,4.0
TP,235313,235.313,235308,5.0
TP,235835,235.835,235831,4.0
TP,236336,236.336,236331,5.0
TP,236842,236.842,236838,4.0
TP,237335,237.335,237331,4.0
TP,237824,237.824,237817,7.0
TP,238319,238.319,238315,4.0
TP,238817,238.817,238814,3.0
TP,239321,239.321,239317,4.0
TP,239822,239.822,239817,5.0
TP,240316,240.316,240312,4.0
TP,240801,240.801,240796,5.0
TP,241265,241.265,241277,-12.0
TP,241760,241.76,241755,5.0
TP,242231,242.231,242227,4.0
TP,242702,242.702,242700,2.0
TP,243176,243.176,243172,4.0
TP,243646,243.646,243643,3.0
TP,244112,244.112,244107,5.0
TP,244573,244.573,244570,3.0
TP,245038,245.038,245033,5.0
TP,245505,245.505,245500,5.0
TP,245985,245.985,245981,4.0
TP,246465,246.465,246460,5.0
TP,246944,246.944,246941,3.0
TP,247430,247.43,247425,5.0
TP,247913,247.913,247908,5.0
TP,248404,248.404,248400,4.0
TP,248896,248.896,248891,5.0
TP,249379,249.379,249374,5.0
TP,249856,249.856,249852,4.0
TP,250335,250.335,250331,4.0
TP,250811,250.811,250808,3.0
TP,251285,251.285,251281,4.0
TP,251762,251.762,251758,4.0
TP,252248,252.248,252243,5.0
TP,252737,252.737,252732,5.0
TP,253226,253.226,253222,4.0
TP,253730,253.73,253726,4.0
TP,254225,254.225,254221,4.0
TP,254723,254.723,254718,5.0
TP,255205,255.205,255201,4.0
TP,255682,255.682,255679,3.0
TP,256157,256.157,256154,3.0
TP,256629,256.629,256625,4.0
TP,257096,257.096,257091,5.0
TP,257562,257.562,257557,5.0
TP,258026,258.026,258022,4.0
TP,258488,258.488,258483,5.0
TP,258952,258.952,258947,5.0
TP,259412,259.412,259409,3.0
TP,259886,259.886,259882,4.0
TP,260356,260.356,260353,3.0
TP,260837,260.837,260833,4.0
TP,261312,261.312,261309,3.0
TP,261792,261.792,261788,4.0
TP,262279,262.279,262276,3.0
TP,262760,262.76,262756,4.0
TP,263254,263.254,263250,4.0
TP,263738,263.738,263734,4.0
TP,264218,264.218,264213,5.0
TP,264692,264.692,264689,3.0
TP,265167,265.167,265162,5.0
TP,265635,265.635,265632,3.0
TP,266108,266.108,266105,3.0
TP,266577,266.577,266573,4.0
TP,267053,267.053,267049,4.0
TP,267540,267.54,267537,3.0
TP,268028,268.028,268025,3.0
TP,268518,268.518,268511,7.0
TP,269000,269.0,268994,6.0
TP,269498,269.498,269495,3.0
TP,269982,269.982,269980,2.0
TP,270461,270.461,270457,4.0
TP,270937,270.937,270933,4.0
TP,271408,271.408,271404,4.0
TP,271884,271.884,271881,3.0
TP,272361,272.361,272358,3.0
TP,272835,272.835,272832,3.0
TP,273309,273.309,273305,4.0
TP,273783,273.783,273781,2.0
TP,274260,274.26,274256,4.0
TP,274733,274.733,274729,4.0
TP,275205,275.205,275202,3.0
TP,275675,275.675,275672,3.0
TP,276143,276.143,276140,3.0
TP,276616,276.616,276612,4.0
TP,277088,277.088,277084,4.0
TP,277560,277.56,277558,2.0
TP,278030,278.03,278026,4.0
TP,278494,278.494,278490,4.0
TP,278958,278.958,278954,4.0
TP,279420,279.42,279416,4.0
TP,279880,279.88,279877,3.0
TP,280339,280.339,280335,4.0
TP,280797,280.797,280793,4.0
TP,281260,281.26,281255,5.0
TP,281716,281.716,281713,3.0
TP,282178,282.178,282174,4.0
TP,282651,282.651,282648,3.0
TP,283125,283.125,283121,4.0
TP,283602,283.602,283599,3.0
TP,284077,284.077,284073,4.0
TP,284546,284.546,284543,3.0
TP,285015,285.015,285012,3.0
TP,285483,285.483,285480,3.0
TP,285948,285.948,285945,3.0
TP,286413,286.413,286410,3.0
TP,286877,286.877,286873,4.0
TP,287340,287.34,287335,5.0
TP,287802,287.802,287799,3.0
TP,288280,288.28,288277,3.0
TP,288775,288.775,288767,8.0
TP,289258,289.258,289254,4.0
TP,289742,289.742,289738,4.0
TP,290223,290.223,290219,4.0
TP,290700,290.7,290697,3.0
TP,291176,291.176,291172,4.0
TP,291652,291.652,291649,3.0
TP,292141,292.141,292138,3.0
TP,292626,292.626,292616,10.0
TP,293107,293.107,293103,4.0
TP,293597,293.597,293594,3.0
TP,294082,294.082,294078,4.0
TP,294565,294.565,294561,4.0
TP,295028,295.028,295041,-13.0
TP,295524,295.524,295521,3.0
TP,296006,296.006,296003,3.0
TP,296490,296.49,296487,3.0
TP,296995,296.995,296991,4.0
TP,297489,297.489,297485,4.0
TP,297979,297.979,297975,4.0
TP,298467,298.467,298464,3.0
TP,298949,298.949,298946,3.0
TP,299429,299.429,299425,4.0
TP,299905,299.905,299901,4.0
