peak_type,detected_sample,detected_time_sec,reference_sample,offset_ms
TP,40467,40.467,40485,-18.0
TP,40866,40.866,40864,2.0
TP,41238,41.238,41243,-5.0
TP,41604,41.604,41623,-19.0
TP,41996,41.996,42004,-8.0
TP,42388,42.388,42385,3.0
TP,42767,42.767,42768,-1.0
TP,43133,43.133,43150,-17.0
TP,43533,43.533,43533,0.0
TP,43904,43.904,43916,-12.0
TP,44300,44.3,44300,0.0
TP,44687,44.687,44683,4.0
TP,45078,45.078,45066,12.0
TP,45444,45.444,45448,-4.0
TP,45830,45.83,45830,0.0
TP,46211,46.211,46211,0.0
TP,46597,46.597,46593,4.0
TP,46971,46.971,46974,-3.0
TP,47353,47.353,47356,-3.0
TP,47750,47.75,47738,12.0
TP,48108,48.108,48122,-14.0
TP,48505,48.505,48505,0.0
TP,48887,48.887,48888,-1.0
TP,49271,49.271,49272,-1.0
TP,49666,49.666,49656,10.0
TP,50041,50.041,50042,-1.0
TP,50402,50.402,50420,-18.0
TP,50810,50.81,50810,0.0
TP,51187,51.187,51194,-7.0
TP,51576,51.576,51579,-3.0
TP,51969,51.969,51963,6.0
TP,52340,52.34,52346,-6.0
TP,52727,52.727,52729,-2.0
TP,53108,53.108,53111,-3.0
TP,53496,53.496,53494,2.0
TP,53872,53.872,53875,-3.0
TP,54258,54.258,54258,0.0
TP,54639,54.639,54639,0.0
TP,55020,55.02,55020,0.0
TP,55405,55.405,55402,3.0
TP,55778,55.778,55783,-5.0
TP,56177,56.177,56164,13.0
TP,56544,56.544,56546,-2.0
TP,56927,56.927,56928,-1.0
TP,57292,57.292,57310,-18.0
TP,57693,57.693,57692,1.0
TP,58070,58.07,58074,-4.0
TP,58454,58.454,58456,-2.0
TP,58839,58.839,58840,-1.0
TP,59218,59.218,59223,-5.0
TP,59608,59.608,59607,1.0
TP,59958,59.958,59991,-33.0
